Test,TestNumber,Display,Trial,TrueValue,Subject,Response
Angle,10,2,C,0.8,37,0.8
Angle,10,2,C,0.8,38,0.9
Angle,10,2,C,0.8,39,0.88
Angle,10,2,C,0.8,40,0.35
Angle,10,2,C,0.8,41,0.75
Angle,10,2,C,0.8,42,0.9
Angle,10,2,C,0.8,43,0.5
Angle,10,2,C,0.8,44,0.8
Angle,10,2,C,0.8,45,0.9
Angle,10,2,C,0.8,46,0.75
Angle,10,2,C,0.8,47,0.8
Angle,10,2,C,0.8,48,0.7
Angle,10,2,C,0.8,49,0.8
Angle,10,2,C,0.8,50,0.75
Angle,10,2,C,0.8,51,0.7
Angle,10,2,C,0.8,52,0.85
Angle,10,2,C,0.8,53,0.75
Angle,10,2,C,0.8,54,0.5
Angle,10,2,C,0.8,55,0.66
Angle,10,2,C,0.8,56,1
Angle,10,2,C,0.8,57,0.75
Angle,10,2,C,0.8,58,0.75
Angle,10,2,C,0.8,59,0.8
Angle,10,2,C,0.8,60,0.8
Angle,10,2,C,0.8,61,0.8
Angle,10,2,C,0.8,62,0.9
Angle,10,2,C,0.8,63,0.66
Angle,10,2,C,0.8,64,0.8
Angle,10,2,C,0.8,65,0.75
Angle,10,2,C,0.8,66,0.6
Angle,10,2,C,0.8,67,0.5
Angle,10,2,C,0.8,68,0.66
Angle,10,2,C,0.8,69,0.7
Angle,10,2,C,0.8,70,0.7
Angle,10,2,C,0.8,71,0.7
Angle,10,2,C,0.8,72,0.8
Angle,10,2,C,0.8,73,1
Angle,10,2,C,0.8,74,0.5
Angle,10,2,C,0.8,75,0.95
Angle,10,2,C,0.8,76,0.7
Angle,10,2,C,0.8,77,0.8
Angle,10,2,C,0.8,78,0.83
Angle,10,2,C,0.8,79,0.3
Angle,10,2,C,0.8,80,0.7
Angle,10,2,C,0.8,81,0.5
Angle,10,2,C,0.8,82,0.8
Angle,10,2,C,0.8,83,0.75
Angle,10,2,C,0.8,84,0.9
Angle,10,2,C,0.8,85,0.6
Angle,10,2,C,0.8,86,0.7
Angle,10,2,C,0.8,87,0.65
Angle,10,2,C,0.8,88,0.7
Angle,10,2,C,0.8,89,0.9
Angle,10,2,C,0.8,90,0.6
Angle,10,2,C,0.8,91,0.95
Angle,10,2,C,0.8,92,0.8
Angle,10,2,D,0.6,1,0.75
Angle,10,2,D,0.6,2,0.5
Angle,10,2,D,0.6,3,0.45
Angle,10,2,D,0.6,4,0.5
Angle,10,2,D,0.6,5,0.65
Angle,10,2,D,0.6,6,0.5
Angle,10,2,D,0.6,7,0.55
Angle,10,2,D,0.6,8,1
Angle,10,2,D,0.6,9,0.45
Angle,10,2,D,0.6,10,0.55
Angle,10,2,D,0.6,11,0.5
Angle,10,2,D,0.6,12,0.5
Angle,10,2,D,0.6,13,0.55
Angle,10,2,D,0.6,14,0.6
Angle,10,2,D,0.6,15,0.49
Angle,10,2,D,0.6,16,0.25
Angle,10,2,D,0.6,17,0.8
Angle,10,2,D,0.6,18,0.6
Angle,10,2,D,0.6,19,0.9
Angle,10,2,D,0.6,20,0.5
Angle,10,2,D,0.6,21,0.7
Angle,10,2,D,0.6,22,0.4
Angle,10,2,D,0.6,23,0.3
Angle,10,2,D,0.6,24,0.5
Angle,10,2,D,0.6,25,0.4
Angle,10,2,D,0.6,26,0.4
Angle,10,2,D,0.6,27,0.8
Angle,10,2,D,0.6,28,0.6
Angle,10,2,D,0.6,29,0.45
Angle,10,2,D,0.6,30,0.7
Angle,10,2,D,0.6,31,0.4
Angle,10,2,D,0.6,32,0.6
Angle,10,2,D,0.6,33,0.5
Angle,10,2,D,0.6,34,0.5
Angle,10,2,D,0.6,35,0.8
Angle,10,2,D,0.6,36,0.5
Angle,10,2,D,0.6,37,0.5
Angle,10,2,D,0.6,38,0.75
Angle,10,2,D,0.6,39,0.78
Angle,10,2,D,0.6,40,0.25
Angle,10,2,D,0.6,41,0.75
Angle,10,2,D,0.6,42,0.8
Angle,10,2,D,0.6,43,0.33
Angle,10,2,D,0.6,44,0.6
Angle,10,2,D,0.6,45,0.7
Angle,10,2,D,0.6,46,0.75
Angle,10,2,D,0.6,47,0.6
Angle,10,2,D,0.6,48,0.5
Angle,10,2,D,0.6,49,0.6
Angle,10,2,D,0.6,50,0.6
Angle,10,2,D,0.6,51,0.5
Angle,10,2,D,0.6,52,0.6
Angle,10,2,D,0.6,53,0.5
Angle,10,2,D,0.6,54,0.5
Angle,10,2,D,0.6,55,0.5
Angle,10,2,D,0.6,56,0.5
Angle,10,2,D,0.6,57,0.5
Angle,10,2,D,0.6,58,0.6
Angle,10,2,D,0.6,59,0.6
Angle,10,2,D,0.6,60,0.4
Angle,10,2,D,0.6,61,0.6
Angle,10,2,D,0.6,62,0.8
Angle,10,2,D,0.6,63,0.5
Angle,10,2,D,0.6,64,0.7
Angle,10,2,D,0.6,65,0.65
Angle,10,2,D,0.6,66,0.5
Angle,10,2,D,0.6,67,0.5
Angle,10,2,D,0.6,68,0.33
Angle,10,2,D,0.6,69,0.6
Angle,10,2,D,0.6,70,0.5
Angle,10,2,D,0.6,71,0.5
Angle,10,2,D,0.6,72,0.8
Angle,10,2,D,0.6,73,1
Angle,10,2,D,0.6,74,0.4
Angle,10,2,D,0.6,75,0.5
Angle,10,2,D,0.6,76,0.6
Angle,10,2,D,0.6,77,0.55
Angle,10,2,D,0.6,78,0.75
Angle,10,2,D,0.6,79,0.2
Angle,10,2,D,0.6,80,0.6
Angle,10,2,D,0.6,81,0.4
Angle,10,2,D,0.6,82,0.4
Angle,10,2,D,0.6,83,0.55
Angle,10,2,D,0.6,84,0.6
Angle,10,2,D,0.6,85,0.5
Angle,10,2,D,0.6,86,0.6
Angle,10,2,D,0.6,87,0.7
Angle,10,2,D,0.6,88,0.7
Angle,10,2,D,0.6,89,0.4
Angle,10,2,D,0.6,90,0.5
Angle,10,2,D,0.6,91,0.9
Angle,10,2,D,0.6,92,0.7
Area,11,1,B,0.6,1,0.7
Area,11,1,B,0.6,2,0.4
Area,11,1,B,0.6,3,0.7
Area,11,1,B,0.6,4,0.8
Area,11,1,B,0.6,5,0.7
Area,11,1,B,0.6,6,0.55
Area,11,1,B,0.6,7,0.6
Area,11,1,B,0.6,8,0.5
Area,11,1,B,0.6,9,0.5
Area,11,1,B,0.6,10,0.7
Area,11,1,B,0.6,11,0.65
Area,11,1,B,0.6,12,0.5
Area,11,1,B,0.6,13,0.3
Area,11,1,B,0.6,14,0.75
Area,11,1,B,0.6,15,0.3
Area,11,1,B,0.6,16,0.75
Area,11,1,B,0.6,17,0.7
Area,11,1,B,0.6,18,0.5
Area,11,1,B,0.6,19,0.25
Area,11,1,B,0.6,20,0.5
Area,11,1,B,0.6,21,0.6
Area,11,1,B,0.6,22,0.5
Area,11,1,B,0.6,23,0.6
Area,11,1,B,0.6,24,0.65
Area,11,1,B,0.6,25,0.5
Area,11,1,B,0.6,26,0.75
Area,11,1,B,0.6,27,0.8
Area,11,1,B,0.6,28,0.3
Area,11,1,B,0.6,29,0.78
Area,11,1,B,0.6,30,0.6
Area,11,1,B,0.6,31,0.7
Area,11,1,B,0.6,32,0.7
Area,11,1,B,0.6,33,0.7
Area,11,1,B,0.6,34,0.5
Area,11,1,B,0.6,35,0.8
Area,11,1,B,0.6,36,0.75
Area,11,1,B,0.6,37,0.5
Area,11,1,B,0.6,38,0.5
Area,11,1,B,0.6,39,0.73
Area,11,1,B,0.6,40,0.5
Area,11,1,B,0.6,41,0.5
Area,11,1,B,0.6,42,0.8
Area,11,1,B,0.6,43,0.75
Area,11,1,B,0.6,44,0.6
Area,11,1,B,0.6,45,0.8
Area,11,1,B,0.6,46,0.5
Area,11,1,B,0.6,47,0.6
Area,11,1,B,0.6,48,0.7
Area,11,1,B,0.6,49,0.6
Area,11,1,B,0.6,50,0.6
Area,11,1,B,0.6,51,0.5
Area,11,1,B,0.6,52,0.55
Area,11,1,B,0.6,53,0.5
Area,11,1,B,0.6,54,0.5
Area,11,1,B,0.6,55,0.5
Area,11,1,B,0.6,56,0.66
Area,11,1,B,0.6,57,0.5
Area,11,1,B,0.6,58,0.65
Area,11,1,B,0.6,59,0.75
Area,11,1,B,0.6,60,0.5
Area,11,1,B,0.6,61,0.5
Area,11,1,B,0.6,62,0.75
Area,11,1,B,0.6,63,0.6
Area,11,1,B,0.6,64,0.6
Area,11,1,B,0.6,65,0.7
Area,11,1,B,0.6,66,0.5
Area,11,1,B,0.6,67,0.5
Area,11,1,B,0.6,68,0.66
Area,11,1,B,0.6,69,0.7
Area,11,1,B,0.6,70,0.2
Area,11,1,B,0.6,71,0.45
Area,11,1,B,0.6,72,0.5
Area,11,1,B,0.6,73,0.5
Area,11,1,B,0.6,74,0.5
Area,11,1,B,0.6,75,0.6
Area,11,1,B,0.6,76,0.3
Area,11,1,B,0.6,77,0.7
Area,11,1,B,0.6,78,0.55
Area,11,1,B,0.6,79,0.3
Area,11,1,B,0.6,80,0.45
Area,11,1,B,0.6,81,0.7
Area,11,1,B,0.6,82,0.7
Area,11,1,B,0.6,83,0.75
Area,11,1,B,0.6,84,0.8
Area,11,1,B,0.6,85,0.5
Area,11,1,B,0.6,86,0.5
Area,11,1,B,0.6,87,0.6
Area,11,1,B,0.6,88,0.7
Area,11,1,B,0.6,89,0.7
Area,11,1,B,0.6,90,0.67
Area,11,1,B,0.6,91,0.7
Area,11,1,B,0.6,92,0.7
Area,11,1,C,0.55,1,0.7
Area,11,1,C,0.55,2,0.4
Area,11,1,C,0.55,3,0.7
Area,11,1,C,0.55,4,0.8
Area,11,1,C,0.55,5,0.7
Area,11,1,C,0.55,6,0.5
Area,11,1,C,0.55,7,0.6
Area,11,1,C,0.55,8,0.5
Area,11,1,C,0.55,9,0.5
Area,11,1,C,0.55,10,0.65
Area,11,1,C,0.55,11,0.55
Area,11,1,C,0.55,12,0.5
Area,11,1,C,0.55,13,0.3
Area,11,1,C,0.55,14,0.75
Area,11,1,C,0.55,15,0.3
Area,11,1,C,0.55,16,0.75
Area,11,1,C,0.55,17,0.6
Area,11,1,C,0.55,18,0.5
Area,11,1,C,0.55,19,0.5
Area,11,1,C,0.55,20,0.4
Area,11,1,C,0.55,21,0.6
Area,11,1,C,0.55,22,0.4
Area,11,1,C,0.55,23,0.62
Area,11,1,C,0.55,24,0.65
Area,11,1,C,0.55,25,0.4
Area,11,1,C,0.55,26,0.75
Area,11,1,C,0.55,27,0.8
Area,11,1,C,0.55,28,0.6
Area,11,1,C,0.55,29,0.75
Area,11,1,C,0.55,30,0.5
Area,11,1,C,0.55,31,0.65
Area,11,1,C,0.55,32,0.7
Area,11,1,C,0.55,33,0.7
Area,11,1,C,0.55,34,0.5
Area,11,1,C,0.55,35,0.78
Area,11,1,C,0.55,36,0.75
Area,11,1,C,0.55,37,0.5
Area,11,1,C,0.55,38,0.45
Area,11,1,C,0.55,39,0.7
Area,11,1,C,0.55,40,0.5
Area,11,1,C,0.55,41,0.45
Area,11,1,C,0.55,42,0.8
Area,11,1,C,0.55,43,0.5
Area,11,1,C,0.55,44,0.5
Area,11,1,C,0.55,45,0.75
Area,11,1,C,0.55,46,0.5
Area,11,1,C,0.55,47,0.5
Area,11,1,C,0.55,48,0.7
Area,11,1,C,0.55,49,0.5
Area,11,1,C,0.55,50,0.6
Area,11,1,C,0.55,51,0.5
Area,11,1,C,0.55,52,0.55
Area,11,1,C,0.55,53,0.5
Area,11,1,C,0.55,54,0.4
Area,11,1,C,0.55,55,0.5
Area,11,1,C,0.55,56,0.66
Area,11,1,C,0.55,57,0.4
Area,11,1,C,0.55,58,0.5
Area,11,1,C,0.55,59,0.6
Area,11,1,C,0.55,60,0.5
Area,11,1,C,0.55,61,0.3
Area,11,1,C,0.55,62,0.75
Area,11,1,C,0.55,63,0.5
Area,11,1,C,0.55,64,0.6
Area,11,1,C,0.55,65,0.7
Area,11,1,C,0.55,66,0.45
Area,11,1,C,0.55,67,0.5
Area,11,1,C,0.55,68,0.66
Area,11,1,C,0.55,69,0.7
Area,11,1,C,0.55,70,0.95
Area,11,1,C,0.55,71,0.4
Area,11,1,C,0.55,72,0.5
Area,11,1,C,0.55,73,0.5
Area,11,1,C,0.55,74,0.5
Area,11,1,C,0.55,75,0.5
Area,11,1,C,0.55,76,0.25
Area,11,1,C,0.55,77,0.7
Area,11,1,C,0.55,78,0.5
Area,11,1,C,0.55,79,0.3
Area,11,1,C,0.55,80,0.45
Area,11,1,C,0.55,81,0.6
Area,11,1,C,0.55,82,0.6
Area,11,1,C,0.55,83,0.5
Area,11,1,C,0.55,84,0.75
Area,11,1,C,0.55,85,0.45
Area,11,1,C,0.55,86,0.45
Area,11,1,C,0.55,87,0.55
Area,11,1,C,0.55,88,0.72
Area,11,1,C,0.55,89,0.7
Area,11,1,C,0.55,90,0.67
Area,11,1,C,0.55,91,0.7
Area,11,1,C,0.55,92,0.75
Area,11,1,D,0.8,1,1
Area,11,1,D,0.8,2,0.65
Area,11,1,D,0.8,3,0.9
Area,11,1,D,0.8,4,0.9
Area,11,1,D,0.8,5,0.9
Area,11,1,D,0.8,6,0.75
Area,11,1,D,0.8,7,0.8
Area,11,1,D,0.8,8,0.9
Area,11,1,D,0.8,9,0.75
Area,11,1,D,0.8,10,0.9
Area,11,1,D,0.8,11,0.85
Area,11,1,D,0.8,12,1
Area,11,1,D,0.8,13,0.4
Area,11,1,D,0.8,14,0.9
Area,11,1,D,0.8,15,0.65
Area,11,1,D,0.8,16,1
Area,11,1,D,0.8,17,0.9
Area,11,1,D,0.8,18,0.8
Area,11,1,D,0.8,19,0.75
Area,11,1,D,0.8,20,0.75
Area,11,1,D,0.8,21,0.85
Area,11,1,D,0.8,22,0.75
Area,11,1,D,0.8,23,0.9
Area,11,1,D,0.8,24,1
Area,11,1,D,0.8,25,0.9
Area,11,1,D,0.8,26,0.87
Area,11,1,D,0.8,27,1
Area,11,1,D,0.8,28,0.8
Area,11,1,D,0.8,29,0.8
Area,11,1,D,0.8,30,0.8
Area,11,1,D,0.8,31,0.85
Area,11,1,D,0.8,32,0.9
Area,11,1,D,0.8,33,0.9
Area,11,1,D,0.8,34,0.67
Area,11,1,D,0.8,35,0.95
Area,11,1,D,0.8,36,0.9
Area,11,1,D,0.8,37,0.75
Area,11,1,D,0.8,38,0.55
Area,11,1,D,0.8,39,0.9
Area,11,1,D,0.8,40,0.75
Area,11,1,D,0.8,41,0.8
Area,11,1,D,0.8,42,1
Area,11,1,D,0.8,43,0.9
Area,11,1,D,0.8,44,0.75
Area,11,1,D,0.8,45,0.9
Area,11,1,D,0.8,46,0.75
Area,11,1,D,0.8,47,0.9
Area,11,1,D,0.8,48,1
Area,11,1,D,0.8,49,0.9
Area,11,1,D,0.8,50,0.75
Area,11,1,D,0.8,51,0.75
Area,11,1,D,0.8,52,0.9
Area,11,1,D,0.8,53,1
Area,11,1,D,0.8,54,0.9
Area,11,1,D,0.8,55,0.75
Area,11,1,D,0.8,56,0.8
Area,11,1,D,0.8,57,0.6
Area,11,1,D,0.8,58,0.8
Area,11,1,D,0.8,59,0.9
Area,11,1,D,0.8,60,0.75
Area,11,1,D,0.8,61,0.8
Area,11,1,D,0.8,62,0.8
Area,11,1,D,0.8,63,0.8
Area,11,1,D,0.8,64,1
Area,11,1,D,0.8,65,0.9
Area,11,1,D,0.8,66,0.95
Area,11,1,D,0.8,67,0.75
Area,11,1,D,0.8,68,1
Area,11,1,D,0.8,69,0.9
Area,11,1,D,0.8,70,0.6
Area,11,1,D,0.8,71,0.6
Area,11,1,D,0.8,72,0.65
Area,11,1,D,0.8,73,1
Area,11,1,D,0.8,74,0.6
Area,11,1,D,0.8,75,0.8
Area,11,1,D,0.8,76,0.45
Area,11,1,D,0.8,77,0.8
Area,11,1,D,0.8,78,0.67
Area,11,1,D,0.8,79,0.5
Area,11,1,D,0.8,80,0.7
Area,11,1,D,0.8,81,0.8
Area,11,1,D,0.8,82,0.9
Area,11,1,D,0.8,83,0.85
Area,11,1,D,0.8,84,0.9
Area,11,1,D,0.8,85,0.8
Area,11,1,D,0.8,86,0.6
Area,11,1,D,0.8,87,0.85
Area,11,1,D,0.8,88,0.9
Area,11,1,D,0.8,89,1
Area,11,1,D,0.8,90,0.75
Area,11,1,D,0.8,91,0.8
Area,11,1,D,0.8,92,0.9
Area,12,2,B,0.3,1,0.3
Area,12,2,B,0.3,2,0.25
Area,12,2,B,0.3,3,0.5
Area,12,2,B,0.3,4,0.3
Area,12,2,B,0.3,5,0.45
Area,12,2,B,0.3,6,0.25
Area,12,2,B,0.3,7,0.3
Area,12,2,B,0.3,8,0.9
Area,12,2,B,0.3,9,0.35
Area,12,2,B,0.3,10,0.45
Area,12,2,B,0.3,11,0.35
Area,12,2,B,0.3,12,0.25
Area,12,2,B,0.3,13,0.5
Area,12,2,B,0.3,14,0.5
Area,12,2,B,0.3,15,0.22
Area,12,2,B,0.3,16,0.5
Area,12,2,B,0.3,17,0.5
Area,12,2,B,0.3,18,0.5
Area,12,2,B,0.3,19,0.6
Area,12,2,B,0.3,20,0.25
Area,12,2,B,0.3,21,0.5
Area,12,2,B,0.3,22,0.4
Area,12,2,B,0.3,23,0.5
Area,12,2,B,0.3,24,0.5
Area,12,2,B,0.3,25,0.25
Area,12,2,B,0.3,26,0.45
Area,12,2,B,0.3,27,0.4
Area,12,2,B,0.3,28,0.7
Area,12,2,B,0.3,29,0.3
Area,12,2,B,0.3,30,0.4
Area,12,2,B,0.3,31,0.3
Area,12,2,B,0.3,32,0.5
Area,12,2,B,0.3,33,0.25
Area,12,2,B,0.3,34,0.25
Area,12,2,B,0.3,35,0.8
Area,12,2,B,0.3,36,0.6
Area,12,2,B,0.3,37,0.3
Area,12,2,B,0.3,38,0.25
Area,12,2,B,0.3,39,0.51
Area,12,2,B,0.3,40,0.25
Area,12,2,B,0.3,41,0.3
Area,12,2,B,0.3,42,0.4
Area,12,2,B,0.3,43,0.33
Area,12,2,B,0.3,44,0.25
Area,12,2,B,0.3,45,0.4
Area,12,2,B,0.3,46,0.25
Area,12,2,B,0.3,47,0.3
Area,12,2,B,0.3,48,0.3
Area,12,2,B,0.3,49,0.3
Area,12,2,B,0.3,50,0.2
Area,12,2,B,0.3,51,0.2
Area,12,2,B,0.3,52,0.4
Area,12,2,B,0.3,53,0.25
Area,12,2,B,0.3,54,0.25
Area,12,2,B,0.3,55,0.35
Area,12,2,B,0.3,56,0.33
Area,12,2,B,0.3,57,0.3
Area,12,2,B,0.3,58,0.33
Area,12,2,B,0.3,59,0.2
Area,12,2,B,0.3,60,0.25
Area,12,2,B,0.3,61,0.2
Area,12,2,B,0.3,62,0.4
Area,12,2,B,0.3,63,0.35
Area,12,2,B,0.3,64,0.3
Area,12,2,B,0.3,65,0.4
Area,12,2,B,0.3,66,0.25
Area,12,2,B,0.3,67,0.25
Area,12,2,B,0.3,68,0.33
Area,12,2,B,0.3,69,0.4
Area,12,2,B,0.3,70,0.9
Area,12,2,B,0.3,71,0.2
Area,12,2,B,0.3,72,0.3
Area,12,2,B,0.3,73,0.33
Area,12,2,B,0.3,74,0.25
Area,12,2,B,0.3,75,0.2
Area,12,2,B,0.3,76,0.25
Area,12,2,B,0.3,77,0.6
Area,12,2,B,0.3,78,0.35
Area,12,2,B,0.3,79,0.1
Area,12,2,B,0.3,80,0.25
Area,12,2,B,0.3,81,0.2
Area,12,2,B,0.3,82,0.3
Area,12,2,B,0.3,83,0.25
Area,12,2,B,0.3,84,0.3
Area,12,2,B,0.3,85,0.2
Area,12,2,B,0.3,86,0.25
Area,12,2,B,0.3,87,0.3
Area,12,2,B,0.3,88,0.4
Area,12,2,B,0.3,89,0.3
Area,12,2,B,0.3,90,0.25
Area,12,2,B,0.3,91,0.6
Area,12,2,B,0.3,92,0.5
Area,12,2,C,0.6,1,0.5
Area,12,2,C,0.6,2,0.5
Area,12,2,C,0.6,3,0.75
Area,12,2,C,0.6,4,0.6
Area,12,2,C,0.6,5,0.75
Area,12,2,C,0.6,6,0.5
Area,12,2,C,0.6,7,0.6
Area,12,2,C,0.6,8,0.7
Area,12,2,C,0.6,9,0.55
Area,12,2,C,0.6,10,0.7
Area,12,2,C,0.6,11,0.75
Area,12,2,C,0.6,12,0.5
Area,12,2,C,0.6,13,0.3
Area,12,2,C,0.6,14,0.65
Area,12,2,C,0.6,15,0.45
Area,12,2,C,0.6,16,0.75
Area,12,2,C,0.6,17,0.7
Area,12,2,C,0.6,18,0.75
Area,12,2,C,0.6,19,0.5
Area,12,2,C,0.6,20,0.5
Area,12,2,C,0.6,21,0.75
Area,12,2,C,0.6,22,0.5
Area,12,2,C,0.6,23,0.7
Area,12,2,C,0.6,24,0.75
Area,12,2,C,0.6,25,0.6
Area,12,2,C,0.6,26,0.65
Area,12,2,C,0.6,27,0.8
Area,12,2,C,0.6,28,0.7
Area,12,2,C,0.6,29,0.5
Area,12,2,C,0.6,30,0.5
Area,12,2,C,0.6,31,0.55
Area,12,2,C,0.6,32,0.75
Area,12,2,C,0.6,33,0.5
Area,12,2,C,0.6,34,0.5
Area,12,2,C,0.6,35,0.9
Area,12,2,C,0.6,36,0.8
Area,12,2,C,0.6,37,0.5
Area,12,2,C,0.6,38,0.5
Area,12,2,C,0.6,39,0.6
Area,12,2,C,0.6,40,0.65
Area,12,2,C,0.6,41,0.5
Area,12,2,C,0.6,42,0.8
Area,12,2,C,0.6,43,0.5
Area,12,2,C,0.6,44,0.5
Area,12,2,C,0.6,45,0.6
Area,12,2,C,0.6,46,0.5
Area,12,2,C,0.6,47,0.5
Area,12,2,C,0.6,48,0.5
Area,12,2,C,0.6,49,0.6
Area,12,2,C,0.6,50,0.5
Area,12,2,C,0.6,51,0.4
Area,12,2,C,0.6,52,0.6
Area,12,2,C,0.6,53,0.5
Area,12,2,C,0.6,54,0.85
Area,12,2,C,0.6,55,0.5
Area,12,2,C,0.6,56,0.66
Area,12,2,C,0.6,57,0.6
Area,12,2,C,0.6,58,0.6
Area,12,2,C,0.6,59,0.5
Area,12,2,C,0.6,60,0.4
Area,12,2,C,0.6,61,0.4
Area,12,2,C,0.6,62,0.8
Area,12,2,C,0.6,63,0.4
Area,12,2,C,0.6,64,0.7
Area,12,2,C,0.6,65,0.8
Area,12,2,C,0.6,66,0.5
Area,12,2,C,0.6,67,0.5
Area,12,2,C,0.6,68,0.66
Area,12,2,C,0.6,69,0.6
Area,12,2,C,0.6,70,0.9
Area,12,2,C,0.6,71,0.3
Area,12,2,C,0.6,72,0.4
Area,12,2,C,0.6,73,0.5
Area,12,2,C,0.6,74,0.5
Area,12,2,C,0.6,75,0.4
Area,12,2,C,0.6,76,0.5
Area,12,2,C,0.6,77,0.75
Area,12,2,C,0.6,78,0.5
Area,12,2,C,0.6,79,0.3
Area,12,2,C,0.6,80,0.45
Area,12,2,C,0.6,81,0.65
Area,12,2,C,0.6,82,0.6
Area,12,2,C,0.6,83,0.5
Area,12,2,C,0.6,84,0.5
Area,12,2,C,0.6,85,0.3
Area,12,2,C,0.6,86,0.4
Area,12,2,C,0.6,87,0.5
Area,12,2,C,0.6,88,0.7
Area,12,2,C,0.6,89,0.7
Area,12,2,C,0.6,90,0.5
Area,12,2,C,0.6,91,0.8
Area,12,2,C,0.6,92,0.7
Area,12,2,D,0.55,1,1
Area,12,2,D,0.55,2,0.7
Area,12,2,D,0.55,3,0.9
Area,12,2,D,0.55,4,0.9
Area,12,2,D,0.55,5,0.95
Area,12,2,D,0.55,6,0.75
Area,12,2,D,0.55,7,0.8
Area,12,2,D,0.55,8,0.5
Area,12,2,D,0.55,9,0.8
Area,12,2,D,0.55,10,0.9
Area,12,2,D,0.55,11,0.85
Area,12,2,D,0.55,12,0.75
Area,12,2,D,0.55,13,0.2
Area,12,2,D,0.55,14,0.8
Area,12,2,D,0.55,15,0.66
Area,12,2,D,0.55,16,1
Area,12,2,D,0.55,17,0.8
Area,12,2,D,0.55,18,1
Area,12,2,D,0.55,19,0.7
Area,12,2,D,0.55,20,0.75
Area,12,2,D,0.55,21,0.9
Area,12,2,D,0.55,22,0.6
Area,12,2,D,0.55,23,0.95
Area,12,2,D,0.55,24,1
Area,12,2,D,0.55,25,0.85
Area,12,2,D,0.55,26,0.85
Area,12,2,D,0.55,27,0.9
Area,12,2,D,0.55,28,1
Area,12,2,D,0.55,29,0.75
Area,12,2,D,0.55,30,0.3
Area,12,2,D,0.55,31,0.9
Area,12,2,D,0.55,32,0.85
Area,12,2,D,0.55,33,0.9
Area,12,2,D,0.55,34,0.67
Area,12,2,D,0.55,35,0.95
Area,12,2,D,0.55,36,0.95
Area,12,2,D,0.55,37,0.8
Area,12,2,D,0.55,38,0.6
Area,12,2,D,0.55,39,0.72
Area,12,2,D,0.55,40,0.85
Area,12,2,D,0.55,41,0.75
Area,12,2,D,0.55,42,0.9
Area,12,2,D,0.55,43,0.75
Area,12,2,D,0.55,44,0.75
Area,12,2,D,0.55,45,0.9
Area,12,2,D,0.55,46,0.75
Area,12,2,D,0.55,47,0.8
Area,12,2,D,0.55,48,0.8
Area,12,2,D,0.55,49,0.8
Area,12,2,D,0.55,50,0.75
Area,12,2,D,0.55,51,0.5
Area,12,2,D,0.55,52,0.95
Area,12,2,D,0.55,53,0.75
Area,12,2,D,0.55,54,0.9
Area,12,2,D,0.55,55,0.75
Area,12,2,D,0.55,56,0.9
Area,12,2,D,0.55,57,0.9
Area,12,2,D,0.55,58,0.7
Area,12,2,D,0.55,59,0.8
Area,12,2,D,0.55,60,0.5
Area,12,2,D,0.55,61,0.6
Area,12,2,D,0.55,62,0.9
Area,12,2,D,0.55,63,0.6
Area,12,2,D,0.55,64,0.8
Area,12,2,D,0.55,65,0.9
Area,12,2,D,0.55,66,0.6
Area,12,2,D,0.55,67,0.75
Area,12,2,D,0.55,68,1
Area,12,2,D,0.55,69,0.8
Area,12,2,D,0.55,70,0.95
Area,12,2,D,0.55,71,0.5
Area,12,2,D,0.55,72,0.5
Area,12,2,D,0.55,73,1
Area,12,2,D,0.55,74,0.6
Area,12,2,D,0.55,75,0.7
Area,12,2,D,0.55,76,0.7
Area,12,2,D,0.55,77,0.9
Area,12,2,D,0.55,78,0.87
Area,12,2,D,0.55,79,0.5
Area,12,2,D,0.55,80,0.7
Area,12,2,D,0.55,81,0.75
Area,12,2,D,0.55,82,0.85
Area,12,2,D,0.55,83,0.8
Area,12,2,D,0.55,84,0.6
Area,12,2,D,0.55,85,0.45
Area,12,2,D,0.55,86,0.5
Area,12,2,D,0.55,87,0.75
Area,12,2,D,0.55,88,0.98
Area,12,2,D,0.55,89,0.8
Area,12,2,D,0.55,90,0.6
Area,12,2,D,0.55,91,0.95
Area,12,2,D,0.55,92,0.8
Color Value,13,1,B,0.6,1,0.5
Color Value,13,1,B,0.6,2,0.45
Color Value,13,1,B,0.6,3,0.35
Color Value,13,1,B,0.6,4,0.6
Color Value,13,1,B,0.6,5,0.5
Color Value,13,1,B,0.6,6,0.5
Color Value,13,1,B,0.6,7,0.3
Color Value,13,1,B,0.6,8,0.5
Color Value,13,1,B,0.6,9,0.3
Color Value,13,1,B,0.6,10,0.45
Color Value,13,1,B,0.6,11,0.3
Color Value,13,1,B,0.6,12,0.5
Color Value,13,1,B,0.6,13,0.6
Color Value,13,1,B,0.6,14,0.3
Color Value,13,1,B,0.6,15,0.3
Color Value,13,1,B,0.6,16,0.2
Color Value,13,1,B,0.6,17,0.3
Color Value,13,1,B,0.6,18,0
Color Value,13,1,B,0.6,19,0.3
Color Value,13,1,B,0.6,20,0.5
Color Value,13,1,B,0.6,21,0.5
Color Value,13,1,B,0.6,22,0.5
Color Value,13,1,B,0.6,23,0.6
Color Value,13,1,B,0.6,24,0.65
Color Value,13,1,B,0.6,25,0.25
Color Value,13,1,B,0.6,26,0.65
Color Value,13,1,B,0.6,27,0.2
